Dataset name,delta_t,tau,L,Baseline MSE,Baseline AUPRC,SDModel MSE,SDModel AUPRC,SCDModel MSE,SCDModel AUPRC,SCDModel coefs,SCDOModel MSE,SCDOModel AUPRC,SCDOModel coefs
College graph 2,3600,1,0.25,0.8391799055388579,0.25046686073287766,0.7577380984934701,0.23870472281756344,1.9371051922621803,0.15653534714000686,[2.15149623e-02 1.41434509e-01 8.34585044e-05 6.82516600e-03],1.936721234539557,0.15681670659838626,[2.19667747e-02 1.46690829e-01 8.34585044e-05 0.00000000e+00]
College graph 2,3600,1,0.125,6.54837269214255,0.23668548641199005,2.7950510269692637,0.28525773169159035,29.538248774825366,0.16526959106163325,[0.0816769  0.25685327 0.         0.00774356],29.53714067234923,0.16614916819907505,[0.0816769  0.26333234 0.         0.        ]
College graph 2,3600,3,0.25,0.8391799055388579,0.25046686073287766,0.8246090219276476,0.22207955042816913,2.674916341392898,0.11377256028582815,[0.02364826 0.11017867 0.0001818  0.00988822],2.6740922212756244,0.11401368141750669,[0.02473603 0.11747968 0.0001818  0.        ]
College graph 2,3600,1,0.5,1.4064190639759555,0.2656791092652675,1.0746353757459446,0.32638845505389336,3.564547719914866,0.15479338834480752,[0.05627279 0.15573795 0.00504684 0.02721064],3.5604830048875775,0.15759422716437418,[0.05653564 0.17820209 0.00504684 0.00065779]
College graph 2,3600,3,0.125,6.54837269214255,0.23668548641199005,5.940363201775927,0.26351927308417733,59.62409192501272,0.15969822970785114,[0.08241869 0.2250584  0.         0.0146421 ],59.62012868020137,0.16188438899822855,[0.08258506 0.2369213  0.         0.        ]
College graph 2,3600,3,0.5,1.4064190639759555,0.2656791092652675,1.3424387877137227,0.33419923319895334,2.2382683685646168,0.1568351065735237,[0.0601779  0.08624265 0.00725639 0.02387622],2.2369671255456693,0.15852170169842658,[0.06041906 0.10597449 0.00725639 0.00038813]
College graph 2,86400,0.5,0.25,56.44260843776144,0.6791790979076278,32.54378091717775,0.6888925916202067,172.46380554919253,0.6341248277473479,[0.31694466 0.66051657 0.07438916 0.11710508],172.48436150068858,0.6385758916296731,[0.32274469 0.74390254 0.06723137 0.04207322]
College graph 2,86400,0.1,0.25,56.44260843776144,0.6791790979076278,30.060939427975597,0.6776047486371521,64.3488835541755,0.6277652242665045,[0.29175398 0.71538305 0.0444436  0.0392195 ],64.37478790616503,0.6289359232781785,[0.26916923 0.73560057 0.0402531  0.04366644]
College graph 2,86400,0.1,0.125,64.03327608415628,0.7004025267327224,34.87071763625858,0.6958479376824168,71.2446926687824,0.6519661322455365,[0.385611   0.66951536 0.05765551 0.05365267],71.25981409599258,0.6522185084685604,[0.3746321  0.70223283 0.05294465 0.04033411]
College graph 2,86400,0.5,0.125,64.03327608415628,0.7004025267327224,37.219644346200624,0.708732902959249,169.76849264554602,0.6609515572491913,[0.40497353 0.63895572 0.08335069 0.10322415],169.8277840107446,0.6642587729884563,[0.41457666 0.70979514 0.07620882 0.04124283]
Socio-calls graph,3600,0.1,0.125,1.5884175084175083,0.28426529717448423,0.8123133423396978,0.24576398352113316,0.9935768518292516,0.18883658314044632,[0.10405441 0.37959198 0.01853554 0.01829929],0.9927329712090259,0.18929531093536175,[0.10391366 0.39238376 0.01662698 0.00490162]
Socio-calls graph,3600,0.5,0.125,1.5884175084175083,0.28426529717448423,0.929451104963576,0.2789287402667434,2.5516241086282694,0.19759712630251278,[0.10352818 0.37230541 0.02887104 0.00742434],2.5558880002515414,0.19773737934411978,[0.10360516 0.37322089 0.00962095 0.02862702]
Socio-calls graph,3600,0.1,0.5,1.1224242424242425,0.28145882429368907,0.9429125693717795,0.1676165319269379,0.9930510874018778,0.27141578916120956,[0.04694721 0.22756205 0.01994992 0.00625812],0.9930436379358735,0.27141578916120956,[0.04728948 0.22933819 0.02319326 0.        ]
Socio-calls graph,3600,0.5,0.25,1.0380134680134678,0.285728012776955,0.7164263988794717,0.3008177250132783,1.0248670703601022,0.2518759126256079,[0.06581004 0.33063754 0.01271212 0.01041802],1.0216190944263523,0.24715559509724758,[0.06623261 0.33112969 0.01284384 0.01068316]
Socio-calls graph,3600,0.1,0.25,1.0380134680134678,0.285728012776955,0.6430991804627479,0.2655833281888312,0.7655373359561504,0.2580117615397639,[0.05962759 0.37845057 0.02086337 0.01445138],0.7653991404303592,0.25973439943630655,[0.06044867 0.38239318 0.02512349 0.00373255]
Socio-calls graph,3600,0.5,0.5,1.1224242424242425,0.28145882429368907,0.9779609486287774,0.26275096650135554,1.054607466520485,0.3014994829337705,[0.05172181 0.17971659 0.01116152 0.00888399],1.05442848231202,0.2988742992950115,[0.05219043 0.18294922 0.01524309 0.        ]
Socio-calls graph,86400,0.1,0.125,18.424478114478113,0.708462367533192,11.347534894073549,0.7291561409767863,14.456477470827307,0.7136512542512572,[0.33494038 0.75442661 0.06496652 0.05062285],14.459496586352184,0.7147081596266158,[0.33666711 0.75506498 0.05605597 0.06438147]
Socio-calls graph,86400,0.5,0.125,18.424478114478113,0.708462367533192,12.05685166652872,0.7335834246518937,18.648903106365996,0.7125534398065461,[0.45168717 0.64855935 0.12620675 0.05858278],18.69338982807942,0.7126985148568485,[0.44673734 0.64619499 0.09420936 0.10975496]
Socio-calls graph,86400,0.5,0.5,12.941952861952863,0.6548056801835811,8.509142653376522,0.6914373305633008,11.456859611447475,0.6559854395237348,[0.30228962 0.64943142 0.10183707 0.06533248],11.384524569372584,0.6575672861283649,[0.30838145 0.6598731  0.07625025 0.08675139]
Socio-calls graph,86400,0.1,0.25,19.76161616161616,0.6989223026991058,11.837441640695504,0.7327933979672839,13.931859142114964,0.7118663553275869,[0.3658165  0.6899999  0.04894341 0.0568824 ],13.921666958515992,0.7117607730805751,[0.37051792 0.69717851 0.05073213 0.04998939]
Socio-calls graph,86400,0.1,0.5,12.941952861952863,0.6548056801835811,7.601333008937859,0.6878644825893803,9.280547794235412,0.665988769137835,[0.23030668 0.74992808 0.02419044 0.03735067],9.275072482777206,0.6664930881218922,[0.23138314 0.7545317  0.02379473 0.03595758]
Socio-calls graph,86400,0.5,0.25,19.76161616161616,0.6989223026991058,13.414846019978508,0.727512967236349,16.951292010883265,0.7038533835544644,[0.48164005 0.61435152 0.08473208 0.06859159],16.936572024998707,0.7047720829878333,[0.48376833 0.62598793 0.08028376 0.06583787]
Socio-calls graph,3600,1,0.125,1.5884175084175083,0.28426529717448423,1.1127020236291847,0.2842024055015044,3.892263032188892,0.2152487773862026,[0.10465285 0.35732824 0.01397837 0.0088925 ],3.8990854254115317,0.2152487773862026,[0.10482258 0.35974746 0.01208764 0.01106629]
Socio-calls graph,3600,1,0.25,1.0380134680134678,0.285728012776955,0.8147136677667228,0.279929356695915,1.1779137525425982,0.23210884751620225,[0.06973503 0.2571159  0.03215802 0.02713224],1.1742355645971627,0.23421470337205813,[0.07032241 0.26874994 0.04151281 0.        ]
Socio-calls graph,3600,1,0.5,1.1224242424242425,0.28145882429368907,1.0127162585385965,0.285858891198725,1.0929494761844394,0.25792752575885003,[0.05234386 0.16426072 0.00875969 0.02524458],1.0893861819254003,0.25575122605418515,[0.05313715 0.17502095 0.01739447 0.        ]
Socio-calls graph,3600,3,0.25,1.0380134680134678,0.285728012776955,0.9986745768079638,0.2662712261398492,1.020413157357997,0.2543572876024559,[0.07669475 0.16794392 0.03016286 0.03658932],1.0069049727263408,0.2638555702081303,[0.07808693 0.18287095 0.04323256 0.00047759]
Socio-calls graph,3600,3,0.125,1.5884175084175083,0.28426529717448423,1.5069986079094946,0.27319982598076525,4.652000657250308,0.19613959694592156,[0.10931677 0.28953349 0.02518353 0.01418853],4.662033285510565,0.1956181890714837,[0.11016841 0.29474539 0.02522568 0.00867509]
Socio-calls graph,3600,3,0.5,1.1224242424242425,0.28145882429368907,1.102521035852665,0.2861029861020642,1.0865615880289499,0.2969648265429521,[0.05386101 0.14835771 0.00138381 0.03556487],1.0730891198381585,0.314722635699991,[0.05537695 0.16328527 0.01367912 0.        ]
College graph 1,86400,0.1,0.125,333.26733334131507,0.8710356354046827,257.9248364526768,0.8548081441660413,241.03421380399644,0.8154046936987664,[2.39604197 0.56796669 0.08033854 0.05467901],241.18325749042032,0.8158736863007038,[2.20181679 0.5556188  0.06423256 0.15755065]
Socio-calls graph,86400,1,0.25,19.76161616161616,0.6989223026991058,15.430446648764738,0.7171994894855629,19.303237339318787,0.6880594708752044,[0.5781005  0.54337107 0.10518494 0.08095841],19.27411718041416,0.6895795864193106,[0.5923134  0.56336816 0.10456339 0.06057613]
College graph 2,86400,1,0.5,74.31491230967401,0.6494809442009095,50.13722631548363,0.6549487877438273,375.4987054786673,0.5779360357656363,[0.39258833 0.62008753 0.07093797 0.13209328],377.56522149399416,0.5864833906115984,[0.40133539 0.72231475 0.06488283 0.02782317]
Socio-calls graph,86400,1,0.125,18.424478114478113,0.708462367533192,13.612629179300251,0.7259607023277238,24.82375176658253,0.6995922304722018,[0.56034134 0.57117477 0.15770726 0.0732669 ],24.899236719277035,0.7010486244712831,[0.55644326 0.57613286 0.13177592 0.10974171]
Socio-calls graph,86400,1,0.5,12.941952861952863,0.6548056801835811,9.731506184198965,0.6785835296436153,15.536540905777363,0.6398190933353356,[0.36768412 0.58635622 0.13819854 0.07988899],15.384390895033162,0.6409142336726201,[0.37473011 0.60330031 0.11472987 0.09414722]
Socio-calls graph,86400,3,0.25,19.76161616161616,0.6989223026991058,19.02976359109843,0.7022900752429752,23.098162701709033,0.6670636593544896,[0.76646536 0.46948934 0.109188   0.08864643],22.945570298249756,0.666638681044943,[0.79217483 0.49455964 0.11136108 0.0571103 ]
Socio-calls graph,86400,3,0.125,18.424478114478113,0.708462367533192,17.54524969906533,0.7114414555595716,24.245014352094753,0.6790170146335077,[0.80089135 0.43840401 0.16721119 0.07215222],24.32531614942097,0.6791730656281046,[0.81402752 0.44753248 0.1434507  0.09571399]
College graph 1,86400,0.5,0.125,333.26733334131507,0.8710356354046827,249.79273764772202,0.8648053342691993,241.0098146623462,0.8150257740165694,[2.55326815 0.5288843  0.08070938 0.06195181],241.21144892462266,0.8161676155932993,[2.28855228 0.52535009 0.06366065 0.15283791]
Socio-calls graph,86400,3,0.5,12.941952861952863,0.6548056801835811,12.360822697490182,0.6618052493412429,19.03693191469491,0.6018948880966355,[0.53535997 0.46097147 0.13474031 0.10339477],18.58326424684722,0.6005041364288569,[0.55037306 0.48273494 0.10599201 0.12285085]
Socio-calls graph,259200,0.1,0.5,40.79545454545455,0.8259915196456931,28.487519190209955,0.8087875756793105,30.044780844794715,0.8079928611042517,[0.58374935 0.72563133 0.02001321 0.01699409],30.046347326920593,0.8081591670883426,[0.59228742 0.72830005 0.02010156 0.01406475]
Socio-sms graph,3600,0.1,0.125,3.32640625,0.6784246212118554,3.4181206111420983,0.5547991202756458,4.932117351655599,0.4946055445290166,[0.08897339 0.80503887 0.09643841 0.10070771],4.941975226378791,0.48984486660963844,[0.09236162 0.81407801 0.08195058 0.1118142 ]
Socio-sms graph,3600,0.5,0.125,3.32640625,0.6784246212118554,2.9071835213856962,0.6240303781634454,26.56027935053376,0.5608167364817445,[0.10004383 0.6900213  0.09037676 0.1280187 ],26.605037678080528,0.5609903054723866,[0.10429683 0.73003371 0.09205394 0.08301962]
Socio-sms graph,3600,0.5,0.25,3.5459375,0.5646751729657167,2.3480252344452843,0.5605969628033206,344.9206481770416,0.44478133267195763,[0.06692217 0.88930733 0.05320944 0.09425658],344.99720097909403,0.4405806371302653,[0.07217401 0.90994149 0.04388515 0.07556713]
Socio-sms graph,3600,0.1,0.25,3.5459375,0.5646751729657167,2.897865057335808,0.480465603034604,6.798379331412727,0.4116053871012101,[0.05588955 0.58382264 0.16752041 0.07304789],6.835892616171911,0.4091070555740003,[0.05819832 0.59537958 0.1396188  0.09367451]
Socio-calls graph,259200,0.5,0.5,40.79545454545455,0.8259915196456931,28.14095846421271,0.8346450590827463,32.126906237759805,0.8142843978773641,[0.84667877 0.72182837 0.05343233 0.03641321],32.1285652095646,0.8136713537802338,[0.8420913  0.72319925 0.03786675 0.05694716]
Socio-calls graph,259200,0.1,0.25,61.182753460531224,0.8624245025129539,43.382943621210856,0.8483524080276557,49.14331941912966,0.8443181436456636,[0.79920912 0.78074699 0.02490612 0.0231155 ],49.14400566070161,0.8444598375484083,[0.81296644 0.78349075 0.02372043 0.02139519]
Socio-sms graph,3600,0.1,0.5,7.606093750000001,0.557458179684557,8.937760877951778,0.5312219448754735,13.103620687781666,0.40074513381658317,[0.07061437 0.93537225 0.20616841 0.05992306],13.081745081632679,0.39669353191785833,[0.07081208 0.93616016 0.17525934 0.09850099]
Socio-calls graph,259200,0.5,0.125,63.57210998877666,0.862481518897892,44.651402325311736,0.8688222326175387,55.64997059696081,0.8497994354772194,[1.04195691 0.72889243 0.06602527 0.03923142],55.646309029634736,0.8492676846308111,[1.03319765 0.72905898 0.04989489 0.06189064]
Socio-sms graph,3600,0.5,0.5,7.606093750000001,0.557458179684557,6.896262458452457,0.5493804355743014,370.9721633544558,0.44243321767655996,[0.06398161 1.16342546 0.08608046 0.05488011],370.9726198184054,0.44243321767655996,[0.06420848 1.18038804 0.07333035 0.05275352]
Socio-calls graph,259200,0.5,0.25,61.182753460531224,0.8624245025129539,43.52162679914003,0.8676728533698201,53.638037833622114,0.8490968861332757,[0.94239858 0.73793407 0.05716014 0.04575933],53.6214416958259,0.8486555597471495,[0.93207066 0.73860376 0.04298948 0.06677783]
Socio-sms graph,3600,1,0.125,3.32640625,0.6784246212118554,2.944644995989508,0.630048679071311,39.16012847015466,0.5922975862974249,[0.09376053 0.72438109 0.10357326 0.11958464],39.11833597185699,0.5909995690447196,[0.10051483 0.77896327 0.10925924 0.05591322]
Socio-calls graph,259200,0.1,0.125,63.57210998877666,0.862481518897892,44.61956575938347,0.8604176017684225,51.84132924371979,0.8493016983250166,[0.96415678 0.76062666 0.04547602 0.029075  ],51.838384618997345,0.8494693691379872,[0.97529601 0.76294944 0.04082452 0.032546  ]
Socio-sms graph,3600,1,0.25,3.5459375,0.5646751729657167,2.412822285774084,0.5584889887747336,1310.999050310561,0.4578684349705666,[0.08529172 0.99394113 0.04930965 0.07591548],1310.9813431473285,0.4526368220899471,[0.09012236 1.0155466  0.04042379 0.04922271]
Socio-sms graph,3600,3,0.5,7.606093750000001,0.557458179684557,7.308792277293874,0.5417558349155364,55.976265279694815,0.43045805566690043,[0.17348674 0.74221522 0.04279925 0.09049804],55.63987444654727,0.4319365644851495,[0.17661877 0.76088098 0.04616848 0.06445079]
Socio-sms graph,3600,1,0.5,7.606093750000001,0.557458179684557,6.434715422061952,0.5496292883728189,1350.53581878959,0.4619601599366222,[0.08485079 1.18161669 0.072689   0.05754094],1350.5334142433087,0.4619601599366222,[0.08517958 1.20065587 0.05939555 0.05180804]
Socio-sms graph,3600,3,0.25,3.5459375,0.5646751729657167,3.3231198273337332,0.5666463139516635,6.387152303092822,0.451782283145876,[0.14713165 0.66143733 0.03041245 0.08371198],6.265662758959515,0.4493788900414938,[0.15200899 0.68226092 0.03600984 0.04055553]
Socio-sms graph,3600,3,0.125,3.32640625,0.6784246212118554,3.2268867913990062,0.678924707543705,44.864694989666404,0.592147811967632,[0.09775797 0.73436939 0.0789662  0.19733366],43.17700859097646,0.5938103585881689,[0.10809333 0.78418447 0.16165749 0.04987288]
Socio-calls graph,259200,1,0.5,40.79545454545455,0.8259915196456931,31.31992415721494,0.8347417631527841,35.31778132974799,0.8103421251477153,[1.00781399 0.65631846 0.09218008 0.04236206],35.31435290910306,0.8104233602281732,[0.99151903 0.6556552  0.05632636 0.09151098]
Socio-sms graph,86400,0.1,0.125,311.98875,0.6069804701854589,307.6817671136924,0.6708004617133011,239.19020610649017,0.6015410445282479,[1.2357293  0.66899352 0.13358723 0.0842711 ],237.4166152030703,0.6006322879745211,[1.23931872 0.69141993 0.12883178 0.07053092]
Socio-sms graph,86400,0.1,0.25,288.40421875,0.5972626788036411,147.64879626929138,0.654408520598229,559.4508898966975,0.5755504456249588,[1.07534055 0.78315463 0.15640228 0.04458426],559.4593155629487,0.574868714248148,[1.07551484 0.80374845 0.11801869 0.06562414]
Socio-sms graph,86400,0.5,0.125,311.98875,0.6069804701854589,274.09379591064516,0.6623347494188601,388.41573755224056,0.5823032624394173,[1.3622436  0.64575554 0.1253597  0.11209789],387.42990624105346,0.5774181265475387,[1.38088644 0.67259012 0.10536931 0.11191924]
Socio-sms graph,86400,0.5,0.25,288.40421875,0.5972626788036411,159.19904570773332,0.6526912449172603,782.7555484518155,0.5570171377280579,[1.20764545 0.74041797 0.11864658 0.08596714],782.3549327909197,0.5533723865250763,[1.21822685 0.75976807 0.09139477 0.09987807]
Socio-sms graph,86400,0.1,0.5,387.50252016129036,0.5922565469277141,320.3179527840614,0.6539514154323937,645.1943681061966,0.5825366136502645,[0.96483515 0.75574148 0.17622587 0.09082074],643.4909323591144,0.58263474895371,[0.96372309 0.78269849 0.1538249  0.09249298]
Socio-sms graph,86400,0.5,0.5,387.50252016129036,0.5922565469277141,303.5135420222084,0.640878607123254,833.5716780713368,0.5631463218444236,[1.24553809 0.63793664 0.14426957 0.1077219 ],832.236175025309,0.5578748954383314,[1.25174831 0.66453234 0.13028694 0.10409498]
Socio-calls graph,259200,3,0.5,40.79545454545455,0.8259915196456931,39.02806747675088,0.8318737817436525,40.55675885174748,0.8025555878981314,[1.31066817 0.55422217 0.13054881 0.05984697],40.666097184049214,0.8055226278008052,[1.29901515 0.55772618 0.08266696 0.12177626]
Socio-calls graph,259200,1,0.25,61.182753460531224,0.8624245025129539,47.84500441572857,0.86858297207161,58.970143011702376,0.8471535173224215,[1.18336299 0.67085931 0.08674165 0.05042247],58.90288283604286,0.8469870140604872,[1.15287068 0.67027322 0.05693497 0.09435543]
Socio-sms graph,86400,1,0.25,288.40421875,0.5972626788036411,193.48047863466823,0.6448811909597775,978.5570010328677,0.5343058658019625,[1.38231296 0.67165555 0.12281535 0.15906126],974.8492535221814,0.5346976819001668,[1.41290398 0.70635036 0.09598902 0.1578935 ]
Socio-sms graph,86400,1,0.125,311.98875,0.6069804701854589,269.711862212758,0.6464205318962063,803.7637005173438,0.5654892297833702,[1.44393076 0.6218713  0.1108606  0.18536125],799.7788275521925,0.5641200042926375,[1.47801939 0.66397543 0.09337837 0.16743196]
Socio-calls graph,259200,1,0.125,63.57210998877666,0.862481518897892,49.24254342689212,0.8686800504164709,61.27099221208756,0.847251580746322,[1.26025581 0.66290467 0.09623645 0.04726073],61.262295845090705,0.8471076861804789,[1.23013622 0.66217016 0.06341735 0.09363188]
Socio-calls graph,259200,3,0.25,61.182753460531224,0.8624245025129539,58.687672014490204,0.8674803680586676,68.40037742667889,0.8407344415590531,[1.68196701 0.57160307 0.11291668 0.05756756],67.85586819643807,0.8420550689837941,[1.67602272 0.57519799 0.07633266 0.10404576]
Socio-calls graph,259200,3,0.125,63.57210998877666,0.862481518897892,60.884216474389014,0.8668438264187105,71.3024860549488,0.8403734578600055,[1.77918943 0.56105715 0.12086744 0.05758781],71.26113402506283,0.8414667726638894,[1.75389183 0.56406169 0.07522341 0.11658389]
Socio-sms graph,86400,3,0.125,311.98875,0.6069804701854589,301.4811480979265,0.6085221412978019,1165.8638041841393,0.5308365327310474,[1.79998924 0.49480295 0.06025222 0.30025922],1174.1870211538223,0.5344707129254513,[1.8694297  0.54480871 0.14103216 0.18289724]
Socio-sms graph,86400,1,0.5,387.50252016129036,0.5922565469277141,314.916456557982,0.6349599696620043,977.8743183944745,0.5435272427429528,[1.45207859 0.5613405  0.14842675 0.16383167],971.202013707624,0.5435272427429528,[1.47456027 0.60317769 0.13536231 0.14246002]
Socio-sms graph,86400,3,0.25,288.40421875,0.5972626788036411,272.1887554339277,0.5945360388298113,1106.2858739658657,0.5052411604333963,[1.7328873  0.51550769 0.07949484 0.28501674],1095.9974530298298,0.5093358327286297,[1.79186701 0.55813515 0.17149298 0.16411037]
Socio-sms graph,86400,3,0.5,387.50252016129036,0.5922565469277141,372.877604048012,0.5951004430287155,1274.069227506236,0.5216212761986515,[1.72120623 0.47086903 0.13471208 0.24482091],1251.3069939806933,0.5251163781907647,[1.76324905 0.53510607 0.1873514  0.14311323]
Socio-sms graph,259200,0.1,0.25,1769.8899739583333,0.730147651811927,1477.0954017123063,0.7500692370471219,3535.9030851311836,0.7126663265857744,[2.6708902  0.88340811 0.09375274 0.03630477],3535.6711325657134,0.7108269865283882,[2.67545942 0.9000967  0.0683863  0.04744142]
Socio-sms graph,259200,0.1,0.5,2255.2509765625,0.7162429283405172,1878.3291424079664,0.7604668422530971,3825.9116402831455,0.7255020956422431,[3.19058098 0.93349404 0.07645439 0.0276889 ],3825.381014604009,0.7245360233502487,[3.18908645 0.94476175 0.06466478 0.03016451]
Socio-sms graph,259200,0.5,0.125,1943.4037388392858,0.7416958313009694,1562.7947817723116,0.7770927932677911,16012.87055479423,0.7215903276746001,[3.4074888  0.81899229 0.14418057 0.05138949],16011.528002248557,0.7211736931510971,[3.40438972 0.82629779 0.1393512  0.05372498]
Socio-sms graph,259200,0.1,0.125,1943.4037388392858,0.7416958313009694,1541.474818652861,0.77035929756518,7598.198801606377,0.730933924172461,[3.28264178 0.88364477 0.13629469 0.05397036],7597.859584417442,0.7280770863273675,[3.28122594 0.88920284 0.1328713  0.05680071]
Socio-sms graph,259200,0.5,0.5,2255.2509765625,0.7162429283405172,1943.0317711846683,0.7768366571443418,25246.828274021856,0.7218622746504904,[2.86937397 0.85669008 0.1719597  0.03686648],25246.31447325112,0.71860464697595,[2.84874627 0.86806586 0.15487344 0.04854167]
College graph 2,86400,1,0.25,56.44260843776144,0.6791790979076278,38.642993303453444,0.6869499303781952,258.51513249684194,0.621124977537907,[0.39302687 0.5783303  0.09222578 0.1590157 ],259.5460632362073,0.6306931613633386,[0.42178012 0.69483223 0.08464034 0.03638473]
College graph 2,86400,3,0.5,74.31491230967401,0.6494809442009095,69.78139561947064,0.6510839223970247,961.6446750811817,0.5539671905313628,[0.48008689 0.59218393 0.09612785 0.29967481],951.506806364792,0.5727899474455417,[0.50514765 0.83201244 0.09016453 0.02010511]
Socio-sms graph,259200,0.5,0.25,1769.8899739583333,0.730147651811927,1482.3476469523314,0.7673946225567495,17416.811954293684,0.7133843550801069,[2.58964284 0.87669531 0.12893641 0.04800457],17415.854781793252,0.7103526239286381,[2.58919538 0.88617452 0.11415801 0.05794536]
Socio-sms graph,259200,1,0.5,2255.2509765625,0.7162429283405172,2046.9281987043478,0.7721911021584378,41871.45446548305,0.7036509731359649,[3.28613451 0.74516737 0.21502628 0.04383869],41870.07724923562,0.7035452624629388,[3.23412646 0.75891549 0.20018987 0.05316619]
Socio-sms graph,259200,3,0.5,2255.2509765625,0.7162429283405172,2215.594532322746,0.7381285919540229,54210.00617955245,0.6932668210722044,[4.42167684 0.69877431 0.18355486 0.08979457],54204.52086865642,0.6915642898958252,[4.40981587 0.71097979 0.19334635 0.07394427]
Socio-sms graph,259200,1,0.25,1769.8899739583333,0.730147651811927,1571.2286577301165,0.7748255438337326,28938.188988918613,0.6981330127674646,[2.80386957 0.81053619 0.1629867  0.06418883],28933.211177343514,0.6984003418285056,[2.78344793 0.82097297 0.15082183 0.07269309]
Socio-sms graph,259200,1,0.125,1943.4037388392858,0.7416958313009694,1672.2151811599842,0.7810005353258406,25283.174916469965,0.7148662198551099,[3.81089034 0.76629151 0.16987879 0.05831287],25278.933345726633,0.7154511511670959,[3.7934676  0.77551233 0.1611582  0.0638357 ]
Socio-sms graph,259200,3,0.25,1769.8899739583333,0.730147651811927,1733.3494936469049,0.7492728061516957,37540.90685739265,0.6885926142286075,[3.65282853 0.79327407 0.15022491 0.10481331],37526.933822918916,0.6876385164452703,[3.67494206 0.80447744 0.15517396 0.0951771 ]
Socio-sms graph,259200,3,0.125,1943.4037388392858,0.7416958313009694,1895.038809596712,0.7605148111459774,32775.070969606124,0.6991392231711524,[4.81269936 0.76259218 0.14383985 0.09652621],32762.883242144853,0.6984689248621768,[4.84188425 0.77440678 0.14901719 0.08529746]
College graph 2,86400,3,0.25,56.44260843776144,0.6791790979076278,53.11411150625915,0.680682197244231,650.5440723502696,0.590607567997705,[0.52533415 0.52325052 0.11649537 0.26161975],643.5632772095327,0.6023380526580191,[0.57002768 0.72173379 0.10861739 0.03212311]
College graph 2,86400,1,0.125,64.03327608415628,0.7004025267327224,44.097691101733005,0.7059036710977026,246.67948675952303,0.649910695294647,[0.48072073 0.56113017 0.10229959 0.14078724],247.86049049162133,0.657025431841251,[0.5125553  0.66318269 0.0949315  0.03418687]
College graph 2,86400,3,0.125,64.03327608415628,0.7004025267327224,60.363805424347575,0.7012375266889141,520.4215507007593,0.6234062463172991,[0.58213896 0.48780844 0.12090371 0.21809485],517.7776636611703,0.6321868202492689,[0.63959351 0.65212141 0.11369404 0.02827931]
College graph 1,86400,1,0.5,267.3684158146162,0.8497815226379959,216.28067759318924,0.8473017219646418,188.33475186906892,0.818362992608397,[2.79536769 0.39191092 0.0821356  0.09611783],188.0062329784397,0.8223631569145129,[2.43633709 0.41140122 0.0635034  0.15845296]
SFHH graph,600,0.1,0.25,137.0448477522216,0.8379530038011972,171.93923524554424,0.71151789768343,140.8459884782519,0.7454875898125881,[1.43394493 0.70008238 0.07338636 0.06505679],142.02148477168248,0.746657065256139,[1.21156678 0.69956408 0.02733471 0.16319134]
SFHH graph,600,0.5,0.25,137.0448477522216,0.8379530038011972,138.2373581579082,0.7675591650156874,130.6116750889423,0.7588050628716144,[1.434384   0.64389995 0.06527704 0.11483727],134.14462085110378,0.7605154136236846,[1.28146686 0.67700506 0.02527186 0.15949735]
SFHH graph,600,0.1,0.125,152.24030318870882,0.8475124182048364,183.24188076709498,0.7463981844378202,150.5946208871087,0.7588110403321044,[1.7715019  0.61881346 0.06979573 0.16559737],151.96726588114157,0.7593716146114163,[1.76365155 0.66875301 0.02166569 0.19663727]
SFHH graph,600,0.5,0.125,152.24030318870882,0.8475124182048364,152.6766462671517,0.7807985116450642,138.11270972299016,0.7707130545678356,[1.69491696 0.6379127  0.06063828 0.1218839 ],141.54138987506917,0.7722039580302466,[1.61311762 0.67118664 0.02137726 0.16612301]
College graph 1,86400,1,0.25,345.6531560788915,0.8701161706596704,277.8154193809048,0.871282466686257,261.8975848087642,0.8295933008363626,[3.0284529  0.44072765 0.09367453 0.09609442],261.40852519063435,0.8329859195068523,[2.78660156 0.46512394 0.07521659 0.14299526]
College graph 1,86400,3,0.5,267.3684158146162,0.8497815226379959,257.6090429578579,0.8526126163054667,190.41309823762052,0.8178375661817094,[3.4465602  0.28707183 0.09174144 0.13065712],189.35662726932122,0.8172681873197263,[3.11147097 0.32393893 0.06646052 0.18139871]
College graph 1,86400,3,0.25,345.6531560788915,0.8701161706596704,332.82519337648574,0.8746127586284355,302.6022014842944,0.8292793430397394,[3.75653609 0.32537964 0.10541305 0.17609472],292.1693710719849,0.828520757128099,[3.61214343 0.39439738 0.07745203 0.17919117]
College graph 1,86400,1,0.125,333.26733334131507,0.8710356354046827,266.99569772629155,0.8725862043326139,249.76510593194416,0.8124273128426496,[2.98926645 0.44441436 0.09036272 0.10153811],249.13696698870794,0.8144756319869029,[2.69841779 0.46237688 0.06779571 0.1785802 ]
College graph 1,3600,0.1,0.125,6.153250921890714,0.4681334197292789,5.328778751504788,0.41916821381416225,5.541029389151808,0.43970297422190363,[0.10285516 0.52582138 0.04847147 0.0418115 ],5.546062878665242,0.4406507713695643,[0.09990712 0.54477066 0.04098241 0.04862965]
College graph 1,3600,0.5,0.25,5.10790898424405,0.4299479293111196,4.08253857667383,0.4097643628305634,5.271456147286054,0.39505076897738234,[0.12495843 0.39047103 0.01868991 0.09049684],5.26129674989462,0.3955502684452601,[0.1237035  0.45396971 0.01519851 0.02759137]
